codigo;tipo;descricao;cidade;estado;data;ano;hora;aeronave_liberada;status_investigacao;aeronaves_envolvidas;ocorrencia_saida_pista;aeronave_tipo;aeronave_fabricante;motor_tipo;aeronave_motor_quantidade;aeronave_assentos;aeronave_ano_fabricacao;aeronave_pais_fabricante;aeronave_fase_operacao;aeronave_nivel_dano
53424;INCIDENTE;PERDA DE COMPONENTE EM VOO;CURITIBA;PR;09/08/2015;2015;17:35:00;INDETERMINADO;ATIVA;1;NÃO;AVIÃO;AEROSPATIALE AND ALENIA;TURBOÉLICE;BIMOTOR;75;2011;BRASIL;DECOLAGEM;LEVE
53426;ACIDENTE;PERDA DE CONTROLE NO SOLO;CAMPINAS;SP;11/08/2015;2015;16:45:00;SIM;FINALIZADA;1;SIM;AVIÃO;BEECH AIRCRAFT;PISTÃO;MONOMOTOR;4;1936;BRASIL;CORRIDA APÓS POUSO;SUBSTANCIAL
53427;ACIDENTE;FALHA DO MOTOR EM VOO;ITARIRI;SP;13/08/2015;2015;12:50:00;SIM;FINALIZADA;1;NÃO;AVIÃO;CHINCUL SACAIFI;PISTÃO;MONOMOTOR;1;1992;BRASIL;ESPECIALIZADA;SUBSTANCIAL
53428;ACIDENTE;POUSO BRUSCO;GOIÂNIA;GO;06/08/2015;2015;11:35:00;SIM;FINALIZADA;1;SIM;AVIÃO;AERO BOERO;PISTÃO;MONOMOTOR;2;1993;BRASIL;POUSO;LEVE
53430;INCIDENTE;DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA;CUIABÁ;MT;13/08/2015;2015;02:50:00;INDETERMINADO;ATIVA;1;NÃO;AVIÃO;BOEING COMPANY;JATO;BIMOTOR;197;2008;BRASIL;DESCIDA;NENHUM
53431;ACIDENTE;PERDA DE CONTROLE EM VOO;TUMIRITINGA;MG;14/07/2015;2015;20:00:00;INDETERMINADO;INDETERMINADA;1;NÃO;ULTRALEVE;INDETERMINADO;PISTÃO;MONOMOTOR;2;2002;BRASIL;VOO A BAIXA ALTURA;DESTRUÍDA
53432;INCIDENTE;COLISÃO COM AVE;CAMPO BELO;MG;17/07/2015;2015;19:00:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;PIPER AIRCRAFT;TURBOÉLICE;BIMOTOR;6;1980;BRASIL;DESCIDA;LEVE
53433;ACIDENTE;PERDA DE CONTROLE EM VOO;MARINGÁ;PR;28/04/2012;2012;20:00:00;SIM;FINALIZADA;1;NÃO;AVIÃO;PIPER AIRCRAFT;PISTÃO;MONOMOTOR;4;1973;BRASIL;APROXIMAÇÃO FINAL;SUBSTANCIAL
53434;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;JUNDIAÍ;SP;11/08/2015;2015;12:20:00;SIM;FINALIZADA;1;SIM;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;2;1980;BRASIL;ARREMETIDA NO SOLO;SUBSTANCIAL
53435;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;BOA VISTA;RR;15/08/2015;2015;14:00:00;SIM;FINALIZADA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;1;1998;BRASIL;VOO A BAIXA ALTURA;SUBSTANCIAL
53436;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;ITÁPOLIS;SP;17/08/2015;2015;12:45:00;SIM;FINALIZADA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;2;1961;BRASIL;POUSO;SUBSTANCIAL
53437;ACIDENTE;INDETERMINADO;SANTA ISABEL DO IVAÍ;PR;21/11/2014;2014;10:05:00;SIM;ATIVA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;1;1976;BRASIL;ESPECIALIZADA;SUBSTANCIAL
53438;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;SÃO JOSÉ DOS AUSENTES;RS;30/07/2015;2015;15:07:00;SIM;FINALIZADA;1;NÃO;HELICÓPTERO;BELL HELICOPTER;TURBOEIXO;MONOMOTOR;5;1995;BRASIL;RETA FINAL;SUBSTANCIAL
53440;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;UBERLÂNDIA;MG;06/08/2015;2015;18:48:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;JATO;BIMOTOR;112;2008;BRASIL;CRUZEIRO;NENHUM
53441;INCIDENTE;FOGO NO SOLO;ILHÉUS;BA;06/08/2015;2015;18:30:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;PARADISE INDUSTRIA AERONAUTICA LTDA;PISTÃO;MONOMOTOR;4;2013;BRASIL;ESTACIONAMENTO;LEVE
53442;INCIDENTE;OUTROS;SANTARÉM;PA;06/08/2015;2015;14:19:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;BEECH AIRCRAFT;PISTÃO;MONOMOTOR;6;1973;BRASIL;POUSO;NENHUM
53449;INCIDENTE;ESTOURO DE PNEU;NAVEGANTES;SC;16/08/2015;2015;19:20:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;BEECH AIRCRAFT;TURBOÉLICE;BIMOTOR;8;1968;BRASIL;INDETERMINADA;NENHUM
53450;INCIDENTE;ESTOURO DE PNEU;BELO HORIZONTE;MG;20/08/2015;2015;19:41:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;PIPER AIRCRAFT;PISTÃO;BIMOTOR;7;1974;BRASIL;CORRIDA APÓS POUSO;LEVE
53451;INCIDENTE;ESTOURO DE PNEU;JUNDIAÍ;SP;23/08/2015;2015;20:05:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;PIPER AIRCRAFT;PISTÃO;BIMOTOR;7;1984;BRASIL;POUSO;LEVE
53452;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;LONDRINA;PR;13/08/2015;2015;18:02:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;BEECH AIRCRAFT;PISTÃO;MONOMOTOR;4;1950;BRASIL;APROXIMAÇÃO FINAL;NENHUM
53453;INCIDENTE;COLISÃO COM AVE;RIO DE JANEIRO;RJ;19/08/2015;2015;13:00:00;INDETERMINADO;FINALIZADA;1;NÃO;HELICÓPTERO;EUROCOPTER FRANCE;TURBOEIXO;MONOMOTOR;7;2004;BRASIL;CRUZEIRO;LEVE
53454;INCIDENTE;ESTOURO DE PNEU;CURITIBA;PR;18/08/2015;2015;14:10:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;PISTÃO;BIMOTOR;6;1977;BRASIL;CORRIDA APÓS POUSO;LEVE
53455;INCIDENTE;FALHA DO MOTOR EM VOO;SÃO PAULO;SP;26/06/2015;2015;03:05:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;BOEING COMPANY;JATO;BIMOTOR;0;0;BRASIL;APROXIMAÇÃO FINAL;NENHUM
53462;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;PELOTAS;RS;29/08/2015;2015;17:30:00;SIM;FINALIZADA;1;SIM;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;4;1956;BRASIL;POUSO;SUBSTANCIAL
53463;ACIDENTE;PANE SECA;PACAEMBU;SP;24/08/2015;2015;15:00:00;SIM;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;1;1978;BRASIL;ESPECIALIZADA;SUBSTANCIAL
53465;ACIDENTE;PERDA DE CONTROLE EM VOO;PIRACANJUBA;GO;09/08/2015;2015;12:30:00;INDETERMINADO;INDETERMINADA;1;NÃO;ULTRALEVE;TRIKE ICAROS LTDA;PISTÃO;MONOMOTOR;1;0;BRASIL;DECOLAGEM;SUBSTANCIAL
53466;ACIDENTE;COM TREM DE POUSO;GOIÂNIA;GO;27/08/2015;2015;13:12:00;SIM;FINALIZADA;1;SIM;AVIÃO;PIPER AIRCRAFT;PISTÃO;MONOMOTOR;6;2003;BRASIL;POUSO;SUBSTANCIAL
53467;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;NOVA ESPERANÇA;PR;16/08/2015;2015;16:30:00;SIM;FINALIZADA;1;NÃO;HELICÓPTERO;ROBINSON HELICOPTER;PISTÃO;MONOMOTOR;3;1999;BRASIL;VOO A BAIXA ALTURA;INDETERMINADO
53468;ACIDENTE;FALHA DO MOTOR EM VOO;MARIÁPOLIS;SP;30/08/2015;2015;19:30:00;SIM;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;6;1980;BRASIL;CRUZEIRO;SUBSTANCIAL
53469;ACIDENTE;FALHA DO MOTOR EM VOO;SÃO FÉLIX DO XINGU;PA;30/08/2015;2015;18:30:00;SIM;FINALIZADA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;7;1977;BRASIL;CRUZEIRO;SUBSTANCIAL
53470;ACIDENTE;PERDA DE CONTROLE EM VOO;PORTO BELO;SC;23/08/2015;2015;20:20:00;INDETERMINADO;INDETERMINADA;1;NÃO;ULTRALEVE;INDETERMINADO;INDETERMINADO;INDETERMINADO;0;2015;BRASIL;DECOLAGEM;DESTRUÍDA
53471;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;BELO HORIZONTE;MG;31/08/2015;2015;14:57:00;SIM;FINALIZADA;1;SIM;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;4;1976;BRASIL;TÁXI;LEVE
53472;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLINAS DO TOCANTINS;TO;28/07/2015;2015;21:05:00;INDETERMINADO;INDETERMINADA;1;NÃO;TRIKE;INDETERMINADO;INDETERMINADO;INDETERMINADO;0;2015;BRASIL;DECOLAGEM;SUBSTANCIAL
53473;ACIDENTE;FALHA ESTRUTURAL;MIRASSOL;SP;21/08/2015;2015;20:50:00;INDETERMINADO;INDETERMINADA;1;NÃO;ULTRALEVE;INDETERMINADO;INDETERMINADO;INDETERMINADO;0;2000;BRASIL;CRUZEIRO;SUBSTANCIAL
53474;ACIDENTE;PANE SECA;BELÉM;PA;13/09/2015;2015;13:17:00;INDETERMINADO;INDETERMINADA;1;NÃO;INDETERMINADO;INDETERMINADO;INDETERMINADO;SEM TRAÇÃO;0;0;BRASIL;CRUZEIRO;SUBSTANCIAL
53475;INCIDENTE;ESTOURO DE PNEU;JUNDIAÍ;SP;01/09/2015;2015;14:50:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;PIPER AIRCRAFT;PISTÃO;BIMOTOR;7;1984;BRASIL;TÁXI;NENHUM
53476;INCIDENTE;ESTOURO DE PNEU;FLORIANÓPOLIS;SC;31/08/2015;2015;21:30:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;INDETERMINADO;SEM TRAÇÃO;0;1979;BRASIL;CORRIDA APÓS POUSO;LEVE
53477;ACIDENTE;OUTROS;LAVÍNIA;SP;04/09/2015;2015;05:00:00;SIM;FINALIZADA;1;SIM;AVIÃO;EMBRAER;PISTÃO;BIMOTOR;6;1980;BRASIL;POUSO;SUBSTANCIAL
53478;INCIDENTE;OUTROS;RONDONÓPOLIS;MT;22/08/2015;2015;12:00:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;PIPER AIRCRAFT;TURBOÉLICE;BIMOTOR;8;1982;BRASIL;DECOLAGEM;NENHUM
53480;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CONFINS;MG;09/09/2015;2015;14:00:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;JATO;BIMOTOR;125;2011;BRASIL;DECOLAGEM;NENHUM
53481;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SALVADOR;BA;11/09/2015;2015;11:06:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;AIRBUS INDUSTRIE;JATO;BIMOTOR;129;2008;BRASIL;CRUZEIRO;NENHUM
53482;ACIDENTE;PERDA DE CONTROLE EM VOO;PIRENÓPOLIS;GO;20/09/2015;2015;21:10:00;INDETERMINADO;INDETERMINADA;1;NÃO;ULTRALEVE;INDETERMINADO;PISTÃO;MONOMOTOR;2;2007;BRASIL;MANOBRA;DESTRUÍDA
53483;INCIDENTE;ESTOURO DE PNEU;JUNDIAÍ;SP;20/09/2015;2015;21:05:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;PIPER AIRCRAFT;PISTÃO;BIMOTOR;7;1984;BRASIL;POUSO;LEVE
53484;ACIDENTE;FALHA DO MOTOR EM VOO;ANGRA DOS REIS;RJ;18/09/2015;2015;13:30:00;INDETERMINADO;INDETERMINADA;1;NÃO;INDETERMINADO;INDETERMINADO;INDETERMINADO;SEM TRAÇÃO;0;2008;BRASIL;CRUZEIRO;SUBSTANCIAL
53485;ACIDENTE;CORTE INVOLUNTÁRIO DO MOTOR;CASA BRANCA;SP;20/09/2015;2015;17:30:00;SIM;FINALIZADA;1;NÃO;AVIÃO;AEROMOT;PISTÃO;MONOMOTOR;2;2007;BRASIL;ESPECIALIZADA;SUBSTANCIAL
53486;ACIDENTE;PERDA DE CONTROLE NO SOLO;GOIÂNIA;GO;19/09/2015;2015;13:20:00;SIM;FINALIZADA;1;SIM;AVIÃO;PIPER AIRCRAFT;PISTÃO;BIMOTOR;6;1997;BRASIL;CORRIDA APÓS POUSO;SUBSTANCIAL
53487;ACIDENTE;PERDA DE CONTROLE NO SOLO;SANTA RITA DE CÁSSIA;BA;19/09/2015;2015;20:30:00;SIM;FINALIZADA;1;SIM;AVIÃO;PIPER AIRCRAFT;PISTÃO;MONOMOTOR;6;2009;BRASIL;POUSO;SUBSTANCIAL
53488;ACIDENTE;PERDA DE CONTROLE EM VOO;MACEIÓ;AL;23/09/2015;2015;14:00:00;SIM;FINALIZADA;1;NÃO;HELICÓPTERO;BELL HELICOPTER;TURBOEIXO;MONOMOTOR;7;1991;BRASIL;ARREMETIDA NO AR;DESTRUÍDA
53489;ACIDENTE;POUSO SEM TREM;JACAREACANGA;PA;22/09/2015;2015;22:15:00;SIM;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;6;1970;BRASIL;POUSO;SUBSTANCIAL
53490;INCIDENTE;FALHA DO MOTOR EM VOO;SALVADOR;BA;30/09/2015;2015;04:30:00;INDETERMINADO;ATIVA;1;NÃO;AVIÃO;AEROSPATIALE AND ALENIA;TURBOÉLICE;BIMOTOR;73;2009;BRASIL;CRUZEIRO;LEVE
53491;ACIDENTE;FALHA DO MOTOR EM VOO;PAUINI;AM;30/09/2015;2015;14:30:00;SIM;FINALIZADA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;7;1986;BRASIL;CRUZEIRO;SUBSTANCIAL
53492;INCIDENTE;OUTROS;BELÉM;PA;01/10/2015;2015;18:30:00;INDETERMINADO;ATIVA;1;NÃO;AVIÃO;BOEING COMPANY;JATO;BIMOTOR;197;2009;BRASIL;DECOLAGEM;LEVE
53493;INCIDENTE GRAVE;PERDA DE COMPONENTE EM VOO;BRASÍLIA;DF;05/10/2015;2015;14:15:00;INDETERMINADO;ATIVA;1;NÃO;AVIÃO;AEROSPATIALE AND ALENIA;TURBOÉLICE;BIMOTOR;73;2008;BRASIL;DECOLAGEM;LEVE
53494;ACIDENTE;PERDA DE CONTROLE NO SOLO;GOIÂNIA;GO;05/09/2015;2015;14:00:00;SIM;FINALIZADA;1;SIM;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;4;1977;BRASIL;POUSO;SUBSTANCIAL
53495;ACIDENTE;PERDA DE CONTROLE NO SOLO;SANTO ANTÔNIO DO LEVERGER;MT;28/09/2015;2015;21:10:00;SIM;FINALIZADA;1;SIM;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;2;1978;BRASIL;CORRIDA APÓS POUSO;SUBSTANCIAL
53496;INCIDENTE GRAVE;COM TREM DE POUSO;JATAÍ;GO;30/09/2015;2015;17:34:00;SIM;FINALIZADA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;BIMOTOR;6;1986;BRASIL;CORRIDA APÓS POUSO;SUBSTANCIAL
53497;ACIDENTE;PERDA DE CONTROLE EM VOO;CORUMBÁ;MS;06/10/2015;2015;12:00:00;INDETERMINADO;ATIVA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;7;1980;BRASIL;DECOLAGEM;SUBSTANCIAL
53498;ACIDENTE;POUSO LONGO;ALTA FLORESTA;MT;28/09/2015;2015;14:40:00;SIM;FINALIZADA;1;SIM;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;1;1977;BRASIL;ARREMETIDA NO SOLO;SUBSTANCIAL
53499;INCIDENTE GRAVE;POUSO LONGO;RIO DE JANEIRO;RJ;08/10/2015;2015;16:22:00;INDETERMINADO;ATIVA;1;SIM;AVIÃO;CESSNA AIRCRAFT;JATO;BIMOTOR;11;2008;BRASIL;POUSO;NENHUM
53500;ACIDENTE;PERDA DE CONTROLE EM VOO;VERA CRUZ;SP;11/10/2015;2015;19:35:00;INDETERMINADO;ATIVA;1;NÃO;HELICÓPTERO;ROBINSON HELICOPTER;PISTÃO;MONOMOTOR;2;2013;BRASIL;DECOLAGEM VERTICAL;SUBSTANCIAL
53501;ACIDENTE;INDETERMINADO;CATAS ALTAS;MG;06/10/2015;2015;14:33:00;SIM;FINALIZADA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;4;1977;BRASIL;CRUZEIRO;DESTRUÍDA
53502;INCIDENTE;FALHA DO MOTOR EM VOO;BRASÍLIA;DF;08/10/2015;2015;11:20:00;INDETERMINADO;ATIVA;1;NÃO;AVIÃO;BOEING COMPANY;JATO;BIMOTOR;199;2013;BRASIL;APROXIMAÇÃO FINAL;LEVE
53503;INCIDENTE;VAZAMENTO DE OUTROS FLUIDOS;SANTARÉM;PA;26/09/2015;2015;11:45:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;PISTÃO;BIMOTOR;7;1980;BRASIL;DECOLAGEM;NENHUM
53504;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;GOIÂNIA;GO;07/10/2015;2015;10:54:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;2;1973;BRASIL;TÁXI;LEVE
53505;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;GOIÂNIA;GO;07/10/2015;2015;11:56:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;CIRRUS DESIGN;PISTÃO;MONOMOTOR;4;2008;BRASIL;DESCIDA;LEVE
53506;INCIDENTE;SOPRO DE REATOR;FOZ DO IGUAÇU;PR;22/09/2015;2015;15:57:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;JATO;BIMOTOR;10;2003;BRASIL;TÁXI;NENHUM
53507;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FOZ DO IGUAÇU;PR;23/09/2015;2015;20:00:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;BIMOTOR;6;1985;BRASIL;CORRIDA APÓS POUSO;NENHUM
53508;INCIDENTE;VAZAMENTO DE COMBUSTÍVEL;FOZ DO IGUAÇU;PR;30/09/2015;2015;18:38:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;JATO;BIMOTOR;10;2005;BRASIL;OPERAÇÃO DE SOLO;NENHUM
53509;INCIDENTE;FALHA DO MOTOR EM VOO;CAMPINAS;SP;01/10/2015;2015;21:25:00;INDETERMINADO;FINALIZADA;1;NÃO;HELICÓPTERO;AGUSTA;TURBOEIXO;BIMOTOR;8;2002;BRASIL;CRUZEIRO;NENHUM
53510;INCIDENTE;ESTOURO DE PNEU;RIBEIRÃO PRETO;SP;01/10/2015;2015;19:30:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;PIPER AIRCRAFT;PISTÃO;BIMOTOR;6;2002;BRASIL;POUSO;LEVE
53511;INCIDENTE;ESTOURO DE PNEU;MANAUS;AM;03/10/2015;2015;16:02:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;TURBOÉLICE;MONOMOTOR;11;2011;BRASIL;CORRIDA APÓS POUSO;LEVE
53512;INCIDENTE;COM TREM DE POUSO;BRASÍLIA;DF;03/10/2015;2015;14:10:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;JATO;BIMOTOR;11;2009;BRASIL;TÁXI;LEVE
53513;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;RIO DE JANEIRO;RJ;01/10/2015;2015;01:48:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;JATO;BIMOTOR;125;2008;BRASIL;CRUZEIRO;NENHUM
53514;INCIDENTE;ESTOURO DE PNEU;JUNDIAÍ;SP;11/10/2015;2015;18:20:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;2;1977;BRASIL;TÁXI;NENHUM
53515;INCIDENTE;FALHA DO MOTOR NO SOLO;SÃO PAULO;SP;14/10/2015;2015;11:50:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;DIAMOND AIRCRAFT;PISTÃO;MONOMOTOR;1;2014;BRASIL;CHEQUE DE MOTOR OU ROTOR;NENHUM
53516;INCIDENTE;FALHA DO MOTOR EM VOO;FEIRA DE SANTANA;BA;08/10/2015;2015;18:05:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;PIPER AIRCRAFT;TURBOÉLICE;BIMOTOR;7;1981;BRASIL;DESCIDA;NENHUM
53517;INCIDENTE;ESTOURO DE PNEU;FORTALEZA;CE;17/10/2015;2015;19:36:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;FLYER INDUSTRIA AERONAUTICA LTDA;PISTÃO;MONOMOTOR;4;2009;BRASIL;POUSO;LEVE
53518;INCIDENTE;ESTOURO DE PNEU;CAMPO GRANDE;MS;14/10/2015;2015;11:47:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;FLYER INDUSTRIA AERONAUTICA LTDA;PISTÃO;MONOMOTOR;4;2013;BRASIL;POUSO;LEVE
53519;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;GUARATINGUETÁ;SP;18/10/2015;2015;15:30:00;INDETERMINADO;INDETERMINADA;1;NÃO;AVIÃO;INDETERMINADO;PISTÃO;MONOMOTOR;4;2004;BRASIL;POUSO;SUBSTANCIAL
53520;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;LONDRINA;PR;14/10/2015;2015;04:25:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;JATO;BIMOTOR;125;2008;BRASIL;APROXIMAÇÃO FINAL;NENHUM
53524;INCIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;GUARULHOS;SP;22/10/2015;2015;16:52:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;AIRBUS INDUSTRIE;JATO;BIMOTOR;170;2014;BRASIL;DECOLAGEM;LEVE
53532;INCIDENTE;ESTOURO DE PNEU;GOIÂNIA;GO;30/09/2015;2015;11:55:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;HAWKER BEECHCRAFT;PISTÃO;BIMOTOR;6;2012;BRASIL;CORRIDA APÓS POUSO;NENHUM
53533;INCIDENTE;ESTOURO DE PNEU;RIBEIRÃO PRETO;SP;24/10/2015;2015;12:36:00;INDETERMINADO;FINALIZADA;1;NÃO;ULTRALEVE;MAURICIO WIECHMANN CATAI;PISTÃO;MONOMOTOR;2;2011;BRASIL;CORRIDA APÓS POUSO;NENHUM
53534;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;GOIÂNIA;GO;29/10/2015;2015;14:25:00;INDETERMINADO;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;JATO;BIMOTOR;9;2002;BRASIL;DECOLAGEM;NENHUM
53543;ACIDENTE;PERDA DE CONTROLE EM VOO;JARDIM;MS;21/10/2015;2015;14:30:00;SIM;FINALIZADA;1;SIM;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;6;1986;BRASIL;DECOLAGEM;SUBSTANCIAL
53545;INCIDENTE GRAVE;ESTOURO DE PNEU;PORTO VELHO;RO;23/10/2015;2015;20:00:00;SIM;FINALIZADA;1;SIM;AVIÃO;BEECH AIRCRAFT;TURBOÉLICE;BIMOTOR;6;1968;BRASIL;CORRIDA APÓS POUSO;NENHUM
53546;ACIDENTE;PERDA DE CONTROLE EM VOO;RONDONÓPOLIS;MT;22/10/2015;2015;11:30:00;SIM;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;2;1968;BRASIL;CIRCUITO DE TRÁFEGO;DESTRUÍDA
53547;ACIDENTE;PERDA DE CONTROLE EM VOO;GUARANI;MG;25/10/2015;2015;19:30:00;SIM;FINALIZADA;1;NÃO;HELICÓPTERO;ROBINSON HELICOPTER;PISTÃO;MONOMOTOR;4;2010;BRASIL;DECOLAGEM;SUBSTANCIAL
53550;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;ITAPIPOCA;CE;13/09/2015;2015;09:20:00;INDETERMINADO;INDETERMINADA;1;NÃO;ULTRALEVE;INDETERMINADO;PISTÃO;MONOMOTOR;0;0;BRASIL;CRUZEIRO;DESTRUÍDA
53551;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;BRAGANÇA PAULISTA;SP;05/11/2015;2015;19:15:00;SIM;FINALIZADA;1;SIM;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;2;1960;BRASIL;DECOLAGEM;LEVE
53552;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;TEFÉ;AM;06/11/2015;2015;15:04:00;SIM;FINALIZADA;1;SIM;AVIÃO;PIPER AIRCRAFT;PISTÃO;MONOMOTOR;6;2007;BRASIL;CORRIDA APÓS POUSO;LEVE
53553;ACIDENTE;FALHA DO MOTOR EM VOO;TRAJANO DE MORAES;RJ;28/09/2015;2015;18:30:00;INDETERMINADO;INDETERMINADA;1;NÃO;ULTRALEVE;INDETERMINADO;PISTÃO;MONOMOTOR;2;1990;BRASIL;CRUZEIRO;SUBSTANCIAL
53554;ACIDENTE;FALHA DO MOTOR EM VOO;SANTA ROSA;RS;24/09/2015;2015;17:00:00;INDETERMINADO;INDETERMINADA;1;NÃO;ULTRALEVE;INDETERMINADO;PISTÃO;MONOMOTOR;2;2005;BRASIL;CIRCUITO DE TRÁFEGO;SUBSTANCIAL
